"","id","fullName","link","career_goals","career_points","career_PIM"
"4909",8457922,"Terran Sandwith","/api/v1/people/8457922",0,0,6
"4910",8458734,"Doug Friedman","/api/v1/people/8458734",0,1,34
"4911",8460051,"Scott Ferguson","/api/v1/people/8460051",7,21,310
"4912",8460523,"Mike Watt","/api/v1/people/8460523",15,41,41
"4913",8460751,"Ladislav Benysek","/api/v1/people/8460751",3,15,74
"4914",8462060,"Georges Laraque","/api/v1/people/8462060",53,153,1126
"4915",8464960,"Boyd Devereaux","/api/v1/people/8464960",67,179,205
"4916",8459674,"Bert Robertsson","/api/v1/people/8459674",4,14,75
"4917",8460503,"Mattias Ohlund","/api/v1/people/8460503",93,343,885
"4918",8460533,"Dave Scatchard","/api/v1/people/8460533",128,269,1040
"4919",8462068,"Chris McAllister","/api/v1/people/8462068",4,21,634
"4920",8465176,"Lubomir Vaic","/api/v1/people/8465176",1,2,2
"4921",8456857,"Espen Knutsen","/api/v1/people/8456857",30,111,105
"4922",8459519,"Bob Wren","/api/v1/people/8459519",0,0,0
"4923",8459557,"Antti Aalto","/api/v1/people/8459557",11,28,52
"4924",8459563,"Mike Crowley","/api/v1/people/8459563",5,20,44
"4925",8460594,"Pavel Trnka","/api/v1/people/8460594",14,77,323
"4926",8460601,"Tony Tuzzolino","/api/v1/people/8460601",0,0,7
"4927",8462057,"Marc Moro","/api/v1/people/8462057",0,0,77
"4928",8464989,"Matt Cullen","/api/v1/people/8464989",266,731,592
"4929",8459609,"Tom Askey","/api/v1/people/8459609",NA,NA,NA
"4930",8459114,"Juha Lind","/api/v1/people/8459114",9,22,20
"4931",8459489,"Jeffrey Mitchell","/api/v1/people/8459489",0,0,7
"4932",8460510,"Jason Botterill","/api/v1/people/8460510",5,14,89
"4933",8460580,"Brad Lukowich","/api/v1/people/8460580",23,113,369
"4934",8460587,"Jamie Wright","/api/v1/people/8460587",12,32,54
"4935",8462090,"Petr Buzek","/api/v1/people/8462090",9,31,94
"4936",8462096,"Sergey Gusev","/api/v1/people/8462096",4,14,34
"4937",8462062,"Donald MacLean","/api/v1/people/8462062",8,13,6
"4938",8466140,"Olli Jokinen","/api/v1/people/8466140",321,750,1071
"4939",8458598,"Brad Tiley","/api/v1/people/8458598",0,0,0
"4940",8460912,"Sean Gagnon","/api/v1/people/8460912",0,1,34
"4941",8462094,"Brad Isbister","/api/v1/people/8462094",106,222,615
"4942",8464975,"Daniel Briere","/api/v1/people/8464975",307,696,744
"4943",8460629,"Alexander Korolyuk","/api/v1/people/8460629",62,142,140
"4944",8464979,"Marco Sturm","/api/v1/people/8464979",242,487,446
"4945",8465250,"Andrei Zyuzin","/api/v1/people/8465250",38,120,446
"4946",8466139,"Patrick Marleau","/api/v1/people/8466139",566,1197,527
"4947",8466371,"John Madden","/api/v1/people/8466371",165,348,219
"4948",8466142,"Eric Brewer","/api/v1/people/8466142",77,271,794
"4949",8459889,"Mike Maneluk","/api/v1/people/8459889",11,21,57
"4950",8467334,"Manny Malhotra","/api/v1/people/8467334",116,295,451
"4951",8467527,"Jan Mertzig","/api/v1/people/8467527",0,2,8
"4952",8467534,"Johan Witehall","/api/v1/people/8467534",2,7,16
"4953",8462058,"Brian Wesenberg","/api/v1/people/8462058",0,0,5
"4954",8462165,"Dimitri Tertyshny","/api/v1/people/8462165",2,10,30
"4955",8462416,"Andy Delmore","/api/v1/people/8462416",43,101,105
"4956",8466092,"Ryan Bast","/api/v1/people/8466092",0,1,0
"4957",8466165,"Jean-Marc Pelletier","/api/v1/people/8466165",NA,NA,NA
"4958",8459147,"Brian Bonin","/api/v1/people/8459147",0,0,0
"4959",8459179,"Victor Ignatjev","/api/v1/people/8459179",0,1,6
"4960",8459553,"Chris Kelleher","/api/v1/people/8459553",0,0,0
"4961",8461658,"Ryan Savoia","/api/v1/people/8461658",0,0,0
"4962",8462159,"Jan Hrdina","/api/v1/people/8462159",101,297,341
"4963",8464982,"Pavel Skrbek","/api/v1/people/8464982",0,0,8
"4964",8465029,"Boris Protsenko","/api/v1/people/8465029",0,0,0
"4965",8466436,"Martin Sonnenberg","/api/v1/people/8466436",2,5,21
"4966",8462102,"Jean-Sebastien Aubin","/api/v1/people/8462102",NA,NA,NA
"4967",8459262,"Brandon Smith","/api/v1/people/8459262",3,7,10
"4968",8460054,"Marquis Mathieu","/api/v1/people/8460054",0,2,14
"4969",8460099,"Terry Virtue","/api/v1/people/8460099",0,0,0
"4970",8460588,"Eric Nickulas","/api/v1/people/8460588",15,38,82
"4971",8466316,"Antti Laaksonen","/api/v1/people/8466316",81,168,152
"4972",8466368,"Jay Henderson","/api/v1/people/8466368",1,4,37
"4973",8467325,"Andre Savage","/api/v1/people/8467325",10,24,14
"4974",8467374,"Jonathan Girard","/api/v1/people/8467374",10,44,46
"4975",8467403,"Peter Nordstrom","/api/v1/people/8467403",0,0,0
"4976",8459414,"Dean Sylvester","/api/v1/people/8459414",21,37,32
"4977",8462211,"Jean-Luc Grand-Pierre","/api/v1/people/8462211",7,20,311
"4978",8464981,"Cory Sarich","/api/v1/people/8464981",21,158,1089
"4979",8458660,"Dave Morissette","/api/v1/people/8458660",0,0,57
"4980",8459558,"Alain Nasreddine","/api/v1/people/8459558",1,5,84
"4981",8462088,"Miloslav Guren","/api/v1/people/8462088",1,4,16
"4982",8462113,"Jonathan Delisle","/api/v1/people/8462113",0,0,0
"4983",8465025,"Arron Asham","/api/v1/people/8465025",94,208,1004
"4984",8466130,"Andrei Bashkirov","/api/v1/people/8466130",0,3,0
"4985",8465202,"Sami Salo","/api/v1/people/8465202",99,339,286
"4986",8465200,"Tomas Kaberle","/api/v1/people/8465200",87,563,260
"4987",8466216,"Adam Mair","/api/v1/people/8466216",38,114,829
"4988",8462085,"Shane Willis","/api/v1/people/8462085",31,74,77
"4989",8462197,"Byron Ritchie","/api/v1/people/8462197",25,58,373
"4990",8465041,"Craig MacDonald","/api/v1/people/8465041",11,35,91
"4991",8462225,"Filip Kuba","/api/v1/people/8462225",70,333,361
"4992",8464980,"Peter Ratchuk","/api/v1/people/8464980",1,2,10
"4993",8465018,"Oleg Kvasha","/api/v1/people/8465018",81,217,335
"4994",8465026,"Mark Parrish","/api/v1/people/8465026",216,387,246
"4995",8465253,"Marcus Nilson","/api/v1/people/8465253",67,168,270
"4996",8465975,"Herbert Vasiljevs","/api/v1/people/8465975",8,15,22
"4997",8467096,"Dan Boyle","/api/v1/people/8467096",163,605,693
"4998",8467439,"Jaroslav Spacek","/api/v1/people/8467439",82,355,618
"4999",8464969,"Mario Larocque","/api/v1/people/8464969",0,0,16
"5000",8465125,"Xavier Delisle","/api/v1/people/8465125",3,5,6
"5001",8466144,"Paul Mara","/api/v1/people/8466144",64,253,776
"5002",8466242,"Karel Betik","/api/v1/people/8466242",0,2,2
"5003",8466282,"Andrei Skopintsev","/api/v1/people/8466282",2,6,32
"5004",8467329,"Vincent Lecavalier","/api/v1/people/8467329",421,949,848
"5005",8457037,"Patrice Lefebvre","/api/v1/people/8457037",0,0,2
"5006",8458535,"Trevor Halverson","/api/v1/people/8458535",0,4,28
"5007",8460582,"Matthew Herr","/api/v1/people/8460582",4,9,25
"5008",8465071,"Alexei Tezikov","/api/v1/people/8465071",1,2,2
"5009",8451013,"Michael Rosati","/api/v1/people/8451013",NA,NA,NA
"5010",8459289,"Martin Brochu","/api/v1/people/8459289",NA,NA,NA
"5011",8459006,"Sylvain Cloutier","/api/v1/people/8459006",0,0,0
"5012",8464957,"J-P Dumont","/api/v1/people/8464957",214,523,364
"5013",8464985,"Remi Royer","/api/v1/people/8464985",0,0,67
"5014",8466152,"Ty Jones","/api/v1/people/8466152",0,0,19
"5015",8460061,"Stacy Roest","/api/v1/people/8460061",28,76,54
"5016",8462080,"Philippe Audet","/api/v1/people/8462080",0,0,0
"5017",8458628,"Rob Valicevic","/api/v1/people/8458628",28,48,61
"5018",8459670,"Kimmo Timonen","/api/v1/people/8459670",117,571,654
"5019",8466208,"Petr Sykora","/api/v1/people/8466208",2,4,6
"5020",8467323,"Mark Mowers","/api/v1/people/8467323",18,62,70
"5021",8467330,"David Legwand","/api/v1/people/8467330",228,618,551
"5022",8467519,"Karlis Skrastins","/api/v1/people/8467519",32,136,375
"5023",8467577,"Matt Henderson","/api/v1/people/8467577",0,1,2
"5024",8462152,"Chris Mason","/api/v1/people/8462152",NA,NA,NA
"5025",8459406,"Bryan Helmer","/api/v1/people/8459406",8,26,135
"5026",8460733,"Tyson Nash","/api/v1/people/8460733",27,64,673
"5027",8462077,"Jochen Hecht","/api/v1/people/8462077",186,463,458
"5028",8462129,"Michal Handzus","/api/v1/people/8462129",185,483,498
"5029",8464967,"Marty Reasoner","/api/v1/people/8464967",97,266,379
"5030",8466437,"Lubos Bartecko","/api/v1/people/8466437",46,111,107
"5031",8462161,"Brent Johnson","/api/v1/people/8462161",NA,NA,NA
"5032",8459456,"Lee Sorochan","/api/v1/people/8459456",0,0,0
"5033",8462182,"Clarke Wilm","/api/v1/people/8462182",37,97,336
"5034",8466378,"Martin St. Louis","/api/v1/people/8466378",391,1033,310
"5035",8467333,"Rico Fata","/api/v1/people/8467333",27,63,104
"5036",8465036,"Tyrone Garner","/api/v1/people/8465036",NA,NA,NA
"5037",8458801,"Michael Gaul","/api/v1/people/8458801",0,0,4
"5038",8459264,"Jeff Buchanan","/api/v1/people/8459264",0,0,6
"5039",8460562,"Chris Drury","/api/v1/people/8460562",255,615,468
"5040",8460577,"Milan Hejduk","/api/v1/people/8460577",375,805,316
"5041",8460649,"Serge Aubin","/api/v1/people/8460649",44,108,361
"5042",8460753,"Brian White","/api/v1/people/8460753",0,0,0
"5043",8462213,"Dan Smith","/api/v1/people/8462213",0,0,16
"5044",8465016,"Scott Parker","/api/v1/people/8465016",7,21,699
"5045",8457783,"Todd Reirden","/api/v1/people/8457783",11,46,181
"5046",8458569,"Fredrik Lindquist","/api/v1/people/8458569",0,0,2
"5047",8464983,"Dan Lacouture","/api/v1/people/8464983",20,45,348
"5048",8465012,"Tom Poti","/api/v1/people/8465012",69,327,586
"5049",8459132,"Steve Passmore","/api/v1/people/8459132",NA,NA,NA
"5050",8460530,"Robb Gordon","/api/v1/people/8460530",0,0,2
"5051",8460707,"Bill Muckalt","/api/v1/people/8460707",40,97,204
"5052",8462093,"Peter Schaefer","/api/v1/people/8462093",99,261,200
"5053",8462176,"Brent Sopel","/api/v1/people/8462176",44,218,309
"5054",8464965,"Josh Holden","/api/v1/people/8464965",5,14,16
"5055",8465951,"Matt Cooke","/api/v1/people/8465951",167,398,1135
"5056",8460518,"Johan Davidsson","/api/v1/people/8460518",6,15,16
"5057",8465024,"Jon Sim","/api/v1/people/8465024",75,139,314
"5058",8466971,"Blake Sloan","/api/v1/people/8466971",11,43,162
"5059",8460701,"Jan Nemecek","/api/v1/people/8460701",1,1,4
"5060",8462078,"Pavel Rosa","/api/v1/people/8462078",5,18,6
"5061",8464984,"Josh Green","/api/v1/people/8464984",36,76,206
"5062",8467844,"Jason Blake","/api/v1/people/8467844",213,486,455
"5063",8459198,"Ryan Bach","/api/v1/people/8459198",NA,NA,NA
"5064",8459308,"Manny Legace","/api/v1/people/8459308",NA,NA,NA
"5065",8465189,"Trevor Letowski","/api/v1/people/8465189",84,201,209
"5066",8465093,"Robert Esche","/api/v1/people/8465093",NA,NA,NA
"5067",8463125,"Shawn Heins","/api/v1/people/8463125",4,16,154
"5068",8466158,"Scott Hannan","/api/v1/people/8466158",38,217,625
"5069",8467304,"Andy Sutton","/api/v1/people/8467304",38,150,1185
"5070",8458693,"Sean Gauthier","/api/v1/people/8458693",NA,NA,NA
"5071",8460014,"Eric Bertrand","/api/v1/people/8460014",0,0,4
"5072",8465005,"Colin White","/api/v1/people/8465005",21,129,869
"5073",8465185,"Willie Mitchell","/api/v1/people/8465185",34,180,787
"5074",8467351,"Scott Gomez","/api/v1/people/8467351",181,756,655
"5075",8467856,"Brian Rafalski","/api/v1/people/8467856",79,515,282
"5076",8459566,"Steve Brule","/api/v1/people/8459566",0,0,0
"5077",8460689,"Raymond Giroux","/api/v1/people/8460689",0,13,22
"5078",8460713,"Jorgen Jonsson","/api/v1/people/8460713",12,31,16
"5079",8465165,"Evgeny Korolev","/api/v1/people/8465165",1,5,20
"5080",8466217,"Petr Mika","/api/v1/people/8466217",0,0,0
"5081",8467345,"Mathieu Biron","/api/v1/people/8467345",12,44,177
"5082",8467857,"Jason Krog","/api/v1/people/8467857",22,59,46
"5083",8467878,"Tim Connolly","/api/v1/people/8467878",131,431,300
"5084",8465161,"Steve Valiquette","/api/v1/people/8465161",NA,NA,NA
"5085",8466141,"Roberto Luongo","/api/v1/people/8466141",NA,NA,NA
"5086",8460770,"Kim Johnsson","/api/v1/people/8460770",67,284,406
"5087",8462081,"Jan Hlavac","/api/v1/people/8462081",90,224,138
"5088",8462140,"Alexei Vasiliev","/api/v1/people/8462140",0,0,2
"5089",8462148,"Dale Purinton","/api/v1/people/8462148",4,20,578
"5090",8466266,"Mike York","/api/v1/people/8466266",127,322,135
"5091",8458584,"Milan Hnilicka","/api/v1/people/8458584",NA,NA,NA
"5092",8459239,"Jean-Francois Labbe","/api/v1/people/8459239",NA,NA,NA
"5093",8459536,"Jeff Lank","/api/v1/people/8459536",0,0,2
"5094",8467346,"Simon Gagne","/api/v1/people/8467346",291,601,328
"5095",8467580,"Mark Eaton","/api/v1/people/8467580",24,85,242
"5096",8462052,"Brian Boucher","/api/v1/people/8462052",NA,NA,NA
"5097",8459700,"Hans Jonsson","/api/v1/people/8459700",10,48,92
"5098",8465058,"Michal Rozsival","/api/v1/people/8465058",68,309,704
"5099",8466333,"Andrew Ference","/api/v1/people/8466333",43,225,753
"5100",8464961,"Johnathan Aitken","/api/v1/people/8464961",0,1,70
"5101",8465992,"Aaron Downey","/api/v1/people/8465992",8,18,494
"5102",8466145,"Nick Boynton","/api/v1/people/8466145",34,144,862
"5103",8466166,"Jeff Zehr","/api/v1/people/8466166",0,0,2
"5104",8468120,"Mikko Eloranta","/api/v1/people/8468120",32,76,186
"5105",8460715,"John Grahame","/api/v1/people/8460715",NA,NA,NA
"5106",8462185,"Denis Hamel","/api/v1/people/8462185",19,31,77
"5107",8466202,"Maxim Afinogenov","/api/v1/people/8466202",158,395,486
"5108",8466285,"Brian Campbell","/api/v1/people/8466285",87,504,277
"5109",8467354,"Dmitri Kalinin","/api/v1/people/8467354",36,162,321
"5110",8467550,"David Moravec","/api/v1/people/8467550",0,0,0
"5111",8462196,"Stephane Robidas","/api/v1/people/8462196",57,258,713
"5112",8465914,"Francis Bouillon","/api/v1/people/8465914",32,149,536
"5113",8466147,"Jason Ward","/api/v1/people/8466147",36,81,171
"5114",8467371,"Mike Ribeiro","/api/v1/people/8467371",228,793,587
"5115",8459545,"John Emmons","/api/v1/people/8459545",2,6,64
"5116",8462527,"David Van Drunen","/api/v1/people/8462527",0,0,0
"5117",8465222,"Erich Goldmann","/api/v1/people/8465222",0,0,0
"5118",8466353,"Karel Rachunek","/api/v1/people/8466353",22,140,227
"5119",8467370,"Mike Fisher","/api/v1/people/8467370",278,589,815
"5120",8467425,"Petr Schastlivy","/api/v1/people/8467425",18,40,30
"5121",8466192,"Jani Hurme","/api/v1/people/8466192",NA,NA,NA
"5122",8465094,"Dmitriy Yakushin","/api/v1/people/8465094",0,0,2
"5123",8467353,"Nik Antropov","/api/v1/people/8467353",193,465,627
"5124",8466191,"Jeff Farkas","/api/v1/people/8466191",0,2,6
"5125",8459098,"Geordie Kinnear","/api/v1/people/8459098",0,0,13
"5126",8459562,"Per Svartvadet","/api/v1/people/8459562",17,51,58
"5127",8459571,"Andreas Karlsson","/api/v1/people/8459571",16,51,72
"5128",8462097,"Sergei Vyshedkevich","/api/v1/people/8462097",2,7,16
"5129",8467055,"Patrik Stefan","/api/v1/people/8467055",64,188,158
"5130",8467867,"Bryan Adams","/api/v1/people/8467867",0,1,2
"5131",8467949,"Frantisek Kaberle","/api/v1/people/8467949",29,193,218
"5132",8460761,"Scott Fankhouser","/api/v1/people/8460761",NA,NA,NA
"5133",8467418,"Tommy Vestlund","/api/v1/people/8467418",9,22,48
"5134",8467889,"David Tanabe","/api/v1/people/8467889",30,114,245
"5135",8459615,"Eric Boguniecki","/api/v1/people/8459615",34,76,105
"5136",8462106,"Dave Duerden","/api/v1/people/8462106",0,0,0
"5137",8466146,"Brad Ference","/api/v1/people/8466146",4,34,565
"5138",8466225,"Ivan Novoseltsev","/api/v1/people/8466225",31,75,112
"5139",8460595,"Nisse Ekman","/api/v1/people/8460595",60,151,188
"5140",8464990,"Marek Posmyk","/api/v1/people/8464990",1,3,20
"5141",8465020,"Gordie Dwyer","/api/v1/people/8465020",0,5,394
"5142",8466162,"Ben Clymer","/api/v1/people/8466162",52,129,367
"5143",8466195,"Matt Elich","/api/v1/people/8466195",1,2,0
"5144",8466198,"Kyle Freadrich","/api/v1/people/8466198",0,1,75
"5145",8468000,"Kaspars Astashenko","/api/v1/people/8468000",1,3,8
"5146",8468160,"Dale Rominski","/api/v1/people/8468160",0,1,2
"5147",8459523,"Dieter Kochan","/api/v1/people/8459523",NA,NA,NA
"5148",8462053,"Miika Elomo","/api/v1/people/8462053",0,1,2
"5149",8462823,"Glen Metropolit","/api/v1/people/8462823",57,159,148
"5150",8464958,"Alexander Volchkov","/api/v1/people/8464958",0,0,0
"5151",8467831,"Jeff Halpern","/api/v1/people/8467831",152,373,641
"5152",8465056,"Trent Whitfield","/api/v1/people/8465056",11,29,104
"5153",8459159,"Chris Herperger","/api/v1/people/8459159",18,43,75
"5154",8466260,"Kyle Calder","/api/v1/people/8466260",114,294,309
"5155",8467896,"Steve McCarthy","/api/v1/people/8467896",17,55,168
"5156",8459028,"Marc Lamothe","/api/v1/people/8459028",NA,NA,NA
"5157",8459298,"Marc Rodgers","/api/v1/people/8459298",1,2,10
"5158",8464976,"Jesse Wallin","/api/v1/people/8464976",0,2,34
"5159",8466183,"Yuri Butsayev","/api/v1/people/8466183",10,14,28
"5160",8466286,"B.J. Young","/api/v1/people/8466286",0,0,0
"5161",8467349,"Jiri Fischer","/api/v1/people/8467349",11,60,295
"5162",8462104,"David Gosselin","/api/v1/people/8462104",2,3,11
"5163",8464783,"Alexandre Boikov","/api/v1/people/8464783",0,0,15
"5164",8464991,"Marian Cisar","/api/v1/people/8464991",13,30,57
"5165",8465061,"Andy Berenzweig","/api/v1/people/8465061",3,10,14
"5166",8465252,"Richard Lintner","/api/v1/people/8465252",8,20,54
"5167",8462239,"Derek Bekar","/api/v1/people/8462239",0,0,6
"5168",8466304,"Ladislav Nagy","/api/v1/people/8466304",115,311,358
"5169",8460567,"Chris Clark","/api/v1/people/8460567",103,214,700
"5170",8462419,"Jeff Cowan","/api/v1/people/8462419",47,81,695
"5171",8467319,"Darrel Scoville","/api/v1/people/8467319",0,1,12
"5172",8467344,"Robyn Regehr","/api/v1/people/8467344",36,199,972
"5173",8467884,"Oleg Saprykin","/api/v1/people/8467884",55,137,240
"5174",8465113,"Brian Willsie","/api/v1/people/8465113",52,109,217
"5175",8465175,"Dan Hinote","/api/v1/people/8465175",38,90,383
"5176",8466210,"Ville Nieminen","/api/v1/people/8466210",48,117,333
"5177",8467338,"Alex Tanguay","/api/v1/people/8467338",283,863,527
"5178",8467343,"Martin Skoula","/api/v1/people/8467343",44,196,328
"5179",8466348,"Paul Comrie","/api/v1/people/8466348",1,3,4
"5180",8462110,"Mike Minard","/api/v1/people/8462110",NA,NA,NA
"5181",8465032,"Zenith Komarniski","/api/v1/people/8465032",1,2,10
"5182",8466169,"Ryan Bonni","/api/v1/people/8466169",0,0,0
"5183",8466171,"Harold Druken","/api/v1/people/8466171",27,63,36
"5184",8466431,"Brad Leeb","/api/v1/people/8466431",0,0,2
"5185",8467359,"Artem Chubarov","/api/v1/people/8467359",25,58,40
"5186",8467393,"Jarkko Ruutu","/api/v1/people/8467393",58,142,1078
"5187",8467851,"Steven Kariya","/api/v1/people/8467851",9,27,32
"5188",8467866,"Alfie Michaud","/api/v1/people/8467866",NA,NA,NA
"5189",8466179,"Maxim Balmochnykh","/api/v1/people/8466179",0,1,2
"5190",8467352,"Vitaly Vishnevski","/api/v1/people/8467352",16,68,494
"5191",8467956,"Niclas Havelid","/api/v1/people/8467956",34,171,342
"5192",8459624,"Alan Letang","/api/v1/people/8459624",0,0,2
"5193",8464714,"Keith Aldridge","/api/v1/people/8464714",0,0,0
"5194",8464959,"Ric Jackman","/api/v1/people/8464959",19,77,166
"5195",8465066,"Ryan Christie","/api/v1/people/8465066",0,0,0
"5196",8466160,"Brenden Morrow","/api/v1/people/8466160",265,575,1362
"5197",8466186,"Roman Lyashenko","/api/v1/people/8466186",14,23,55
"5198",8467468,"Pavel Patera","/api/v1/people/8467468",2,9,8
"5199",8459569,"Jere Karalahti","/api/v1/people/8459569",8,27,97
"5200",8467682,"Brad Chartrand","/api/v1/people/8467682",25,50,122
"5201",8468432,"Steve Reinprecht","/api/v1/people/8468432",140,382,186
"5202",8455413,"Mika Alatalo","/api/v1/people/8455413",17,46,58
"5203",8466039,"Jean-Guy Trudel","/api/v1/people/8466039",0,0,4
"5204",8466357,"Wyatt Smith","/api/v1/people/8466357",10,32,65
"5205",8466443,"Radoslav Suchy","/api/v1/people/8466443",13,71,104
"5206",8467331,"Brad Stuart","/api/v1/people/8467331",80,335,565
"5207",8460705,"Evgeni Nabokov","/api/v1/people/8460705",NA,NA,NA
"5208",8465003,"Pierre Dagenais","/api/v1/people/8465003",35,58,58
"5209",8466173,"Stanislav Gron","/api/v1/people/8466173",0,0,0
"5210",8466261,"Jiri Bicek","/api/v1/people/8466261",6,13,29
"5211",8466288,"Sascha Goc","/api/v1/people/8466288",0,0,4
"5212",8467915,"Mike Commodore","/api/v1/people/8467915",23,106,683
"5213",8468615,"Michael Danton","/api/v1/people/8468615",9,14,182
"5214",8462234,"Frederic Henry","/api/v1/people/8462234",NA,NA,NA
"5215",8467881,"Taylor Pyatt","/api/v1/people/8467881",140,280,430
"5216",8467883,"Branislav Mezei","/api/v1/people/8467883",5,24,311
"5217",8467974,"Juraj Kolnik","/api/v1/people/8467974",46,95,84
"5218",8468481,"Rick DiPietro","/api/v1/people/8468481",NA,NA,NA
"5219",8466309,"Mike Mottau","/api/v1/people/8466309",7,58,164
"5220",8467450,"Tomas Kloucek","/api/v1/people/8467450",2,10,250
"5221",8467958,"Peter Smrek","/api/v1/people/8467958",2,6,18
"5222",8468189,"Jeff Ulmer","/api/v1/people/8468189",3,3,8
"5223",8460695,"Vitali Yeremeyev","/api/v1/people/8460695",NA,NA,NA
"5224",8466303,"Johan Holmqvist","/api/v1/people/8466303",NA,NA,NA
"5225",8467391,"Jason LaBarbera","/api/v1/people/8467391",NA,NA,NA
"5226",8466292,"Todd Fedoruk","/api/v1/people/8466292",32,97,1050
"5227",8467500,"Tomas Divisek","/api/v1/people/8467500",1,1,0
"5228",8467541,"Petr Hubacek","/api/v1/people/8467541",1,1,2
"5229",8467732,"Kirby Law","/api/v1/people/8467732",0,1,4
"5230",8468172,"Ruslan Fedotenko","/api/v1/people/8468172",173,366,472
"5231",8468508,"Justin Williams","/api/v1/people/8468508",320,797,766
"5232",8458738,"Neil Little","/api/v1/people/8458738",NA,NA,NA
"5233",8467895,"Maxime Ouellet","/api/v1/people/8467895",NA,NA,NA
"5234",8468651,"Roman Cechmanek","/api/v1/people/8468651",NA,NA,NA
"5235",8460563,"Greg Crozier","/api/v1/people/8460563",0,0,0
"5236",8466203,"Josef Melichar","/api/v1/people/8466203",7,49,300
"5237",8467347,"Milan Kraft","/api/v1/people/8467347",41,82,52
"5238",8467543,"Toby Petersen","/api/v1/people/8467543",33,81,50
"5239",8468438,"Billy Tibbetts","/api/v1/people/8468438",2,10,269
"5240",8468753,"Roman Simicek","/api/v1/people/8468753",7,17,59
"5241",8460704,"Johan Hedberg","/api/v1/people/8460704",NA,NA,NA
"5242",8467959,"Sebastien Caron","/api/v1/people/8467959",NA,NA,NA
"5243",8459472,"Eric Manlow","/api/v1/people/8459472",2,6,8
"5244",8465192,"Samuel Pahlsson","/api/v1/people/8465192",68,199,356
"5245",8466197,"Lee Goren","/api/v1/people/8466197",5,9,44
"5246",8468654,"Jarno Kultanen","/api/v1/people/8468654",2,13,59
"5247",8468717,"Zdenek Kutlak","/api/v1/people/8468717",1,3,4
"5248",8468748,"Pavel Kolarik","/api/v1/people/8468748",0,0,10
"5249",8467453,"Andrew Raycroft","/api/v1/people/8467453",NA,NA,NA
"5250",8460720,"Eric Boulton","/api/v1/people/8460720",31,79,1421
"5251",8466156,"Mika Noronen","/api/v1/people/8466156",NA,NA,NA
"5252",8464972,"Matthieu Descôteaux","/api/v1/people/8464972",1,2,4
"5253",8467342,"Eric Chouinard","/api/v1/people/8467342",11,22,16
"5254",8467445,"Francis Belanger","/api/v1/people/8467445",0,0,29
"5255",8467496,"Andrei Markov","/api/v1/people/8467496",119,572,505
"5256",8464999,"Mathieu Garon","/api/v1/people/8464999",NA,NA,NA
"5257",8460661,"Shane Hnidy","/api/v1/people/8460661",16,71,633
"5258",8465168,"Joel Kwiatkowski","/api/v1/people/8465168",16,45,245
"5259",8467899,"Martin Havlat","/api/v1/people/8467899",242,594,404
"5260",8467341,"Mathieu Chouinard","/api/v1/people/8467341",NA,NA,NA
"5261",8467412,"Alexei Ponikarovsky","/api/v1/people/8467412",139,323,419
"5262",8467510,"Petr Svoboda","/api/v1/people/8467510",1,3,10
"5263",8462107,"Tomi Kallio","/api/v1/people/8462107",24,55,48
"5264",8467658,"Dan Snyder","/api/v1/people/8467658",11,16,64
"5265",8468427,"Brian Pothier","/api/v1/people/8468427",26,118,202
"5266",8468443,"Jean-Pierre Vigier","/api/v1/people/8468443",23,46,97
"5267",8468444,"Brad Tapper","/api/v1/people/8468444",14,25,72
"5268",8468660,"Darcy Hordichuk","/api/v1/people/8468660",20,41,1140
"5269",8465166,"Craig Adams","/api/v1/people/8465166",55,160,683
"5270",8465184,"Greg Kuznik","/api/v1/people/8465184",0,0,0
"5271",8467097,"Greg Koehler","/api/v1/people/8467097",0,0,0
"5272",8467416,"Josef Vasicek","/api/v1/people/8467416",77,183,311
"5273",8468577,"Niclas Wallin","/api/v1/people/8468577",21,79,460
"5274",8464963,"Lance Ward","/api/v1/people/8464963",4,16,391
"5275",8465035,"Joey Tetarenko","/api/v1/people/8465035",4,5,176
"5276",8465178,"Andrei Podkonicky","/api/v1/people/8465178",1,1,2
"5277",8466421,"Serge Payer","/api/v1/people/8466421",7,13,49
"5278",8467885,"Denis Shvidki","/api/v1/people/8467885",11,25,30
"5279",8467389,"Brad Richards","/api/v1/people/8467389",298,932,251
"5280",8467397,"Dimitri Afanasenkov","/api/v1/people/8467397",27,54,52
"5281",8467901,"Kristian Kudroc","/api/v1/people/8467901",2,4,38
"5282",8467920,"Sheldon Keefe","/api/v1/people/8467920",12,24,78
"5283",8468561,"Alexandre Kharitonov","/api/v1/people/8468561",7,22,12
"5284",8468743,"Thomas Ziegler","/api/v1/people/8468743",0,0,0
"5285",8467940,"Evgeny Konstantinov","/api/v1/people/8467940",NA,NA,NA
"5286",8467880,"Kris Beech","/api/v1/people/8467880",25,67,113
"5287",8468523,"Matt Pettinger","/api/v1/people/8468523",65,123,210
"5288",8468541,"Jakub Cutta","/api/v1/people/8468541",0,0,0
"5289",8462120,"Sebastien Charpentier","/api/v1/people/8462120",NA,NA,NA
"5290",8462235,"Casey Hankinson","/api/v1/people/8462235",0,1,13
"5291",8467335,"Mark Bell","/api/v1/people/8467335",87,182,602
"5292",8468751,"Reto Von Arx","/api/v1/people/8468751",3,4,4
"5293",8465091,"Michel Larocque","/api/v1/people/8465091",NA,NA,NA
